Class,Email
Account,OSS Sign Off Sheet <COMPANY> <NUMBER> Please find attached <COMPANY> <NUMBER> sign off sheet Please can you send me their live credentials <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> 
Account,OSS Signoffs Please find attached <COMPANY> sign Offs ID <NUMBER> Could you please create their account and upload their logo onto the system Once done <NAME> can you please send them their Live link Login Cheers <NAME> 
Account,OSS Training IN <PRODUCT> <NUMBER> Gang Can you please send me login details for the above account Training to take place tomorrow <NAME>
Account,OSS training login details Please can I have the training login details for <COMPANY> <NUMBER> Can I have a set for <NAME> <NAME> and <NAME> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Account,OSS Training Sign Off Form Please find attached <COMPANY> <NUMBER> sign off form for OSS this will be for quoting only please Please can I have the live login codes for just <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> 
Account,Quote Only Could you please an alternative login details for the following company the one received previously has come back to us stating that they no longer work for the company Were going to go with the Other email address please <COMPANY> <NUMBER> <EMAIL>
Account,Quote Only OSS Credentials Could you provide Quote Only Oss Credential for the below company please <COMPANY> ID <NUMBER> <EMAIL> <EMAIL> <NAME>
Account,Sign Off sheet for <COMPANY> <NUMBER> Please find a copy of <NAME> Sign Off sheet I assume he will just have the same credentials as he does for the training website <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> 
Account,Test Account Please could you raise a test OSS account for <NAME> Cheers <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,Training account Please will you set up a training account for a supplier to do a quick technical check for embedded training software The user details are below Please will you let him know his access details directly as Ill be on leave <NAME> 
Account,Training Codes for <COMPANY> <NUMBER> Please <NAME> I have the training login codes for <COMPANY> both for <NAME> and <NAME> <NAME> <NAME> <NUMBER> <EMAIL>
Account,Try OSS Credentials Could you provide quote only credentials for the below company please <COMPANY>
Account,Urgent Live login request for <COMPANY> <NUMBER> All <NAME> from <COMPANY> has mislaid his live login code Can you please resend it to me He has an order that he would like to place this afternoon 
Account,Urgent login code for <COMPANY> <NUMBER> All Can I please have a login code for OSS learn for the email address below <EMAIL> <EMAIL> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,Urgent login codes All Can I please have the learn login codes for the following companies <COMPANY> customer id <NUMBER> <COMPANY> were live for ordering but the company has recently been sold to a new owner who is using the email address <EMAIL> <EMAIL> <COMPANY> customer id <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Action,<COMPANY> <NUMBER> OSS Project Specification On the project spec for <COMPANY> <NUMBER> under <PRODUCT> <PRODUCT> please can you amend the panel colour to be <COLOUR> not <COLOUR> as a standard to match the frames <NAME>
Action,<NUMBER> bit of a conflict the booklet <NUMBER> shows a cream colour on OSS says pure <COLOUR> can someone please look into this and decide which is correct colour as my agent wants to order but is confused <NAME> <NAME>
Action,<NUMBER> Configuration for Moving Corner Post <PRODUCT> Set I have been asked by a customer to produce a MCP <PRODUCT> set in a <NUMBER> configuration however we only have <NUMBER> or <NUMBER> on Easiadmin Are we able to produce <NUMBER> And if so can you please get this added to Easiadmin as I have currently only quoted as a <NUMBER> in advance <NAME>
Action,<PRODUCT> <COLOUR> handle for <STYLE> OSS team <NAME> has advised that the <COLOUR> colour option is missing for the <PRODUCT> handle range on <STYLE> the only option is <COLOUR> Please can we add the <PRODUCT> <COLOUR> handle as an option Its listed in the BOM on <NUMBER> Let me know if theres any reason why we cant <NAME>
Action,<PRODUCT> configs <COMPANY> are after a <NUMBER> <PRODUCT> set we already have <NUMBER> but neither OSS or easi admin have the reverse Please can this be added as soon as possible <NAME> <NAME> <EMAIL> 
Action,<PRODUCT> configurations Do you remember us talking about the different configurations of <PRODUCT> specifically a <NUMBER> vertical you said it was on the test system and could be added to the live quite easily If this is possible I have a quote where I have a few <NUMBER> and <NUMBER> vertical <PRODUCT> that would make it so much easier if this can be done if not no worries I will do it on logikal Many <NAME> <NAME> <EMAIL> 
Action,<PRODUCT> improvement request Can we please look into getting the letterplate position shown accurately on the drawing for a <PRODUCT> At the moment we are having to fund remakes as the customer is requesting bottom of the <PRODUCT> and the letter plate is being prepped a third of the way up I would also like the handle position to be specified this is a set measurement so I would hope that this would be easy to put on the drawing for sign off <NAME> <NAME> <NAME> <EMAIL> 
Action,<PRODUCT> request <COMPANY> customer id <NUMBER> All <COMPANY> have asked if it could be possible to make the <PRODUCT> below available on OSS This would have a <PRODUCT> in the two mid sashes <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Action,<PRODUCT> Restrictors Are we able to add <PRODUCT> restrictors as an option under the <PRODUCT> <PRODUCT> section We keep having to raise them as a extra ancillary <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Action,<PRODUCT> Thought Id flag this If Im trying to process an order and say its got the below details I have two options a single <PRODUCT> or a <PRODUCT> If I opt for the <NUMBER> leaf itll have an EF number associated On the other front I can have the same option in the <PRODUCT> section but it will have an RD number associated I also get more choice if I put it through as a <PRODUCT> My question is is it worth having the <NUMBER> <PRODUCT> option in the <PRODUCT> section The same applies to <PRODUCT> We have the same product going out to market but can be identified with two variants of the registration details We are potentially sending out wrong certificates end prereg post reg packs to homeowners <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Action,<STYLE> Config Are we able to add a <NUMBER> configuration to the <STYLE> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Action,<STYLE> Work Sheets Im not sure who the best person is to talk to regarding this I know OSS is creating a work sheet for each <STYLE> <PRODUCT> but would it be possible to get the lock added so the in the factory know which lock to pick I have attached a copy of the rules which states lock sizes on pages <NUMBER> <NUMBER> Any questions please give me a shout <NAME> <NAME> <NAME> Research and Development <EMAIL>
Action,Actual Delivery Date Formatting in EASI Can we please have the actual date revert back to US formatting <NUMBER> <NUMBER>
Action,Add User Request to add user <NAME> Team I need to add the following business manager re to Easi Admin <NAME> and have a wonderful <TIME> <NAME> <NAME>
Action,Barrel options on OSS All We are still showing Magnum as an upgrade option for the barrels on OSS Can you please let me know if this can be changed to read ATK Please see the image below <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Action,Business Manager amendments <NAME> is going to look after several customers and we have discovered her name is not correct Could someone amend her surname to show <NAME> <NAME> please <NAME>
Action,Commercial Gear Boxes in OSS <NAME> Can we have commercial gearboxes added as an option in the configurations in OSS We are doing more commercial projects and would like to be able to quote and order this when needed Standard Gear Box each <NUMBER> Commercial Gear Box each <NUMBER> <NAME> <NAME> <EMAIL> 
Action,Confusion caused by small renders and no meaningful identification of the master <PRODUCT> Today we have had another instance where a trade customer has had to reorder a <NUMBER> fold <PRODUCT> set <NUMBER> where the small size of the OSS drawing and the lack of any Master <PRODUCT> identification has made is very confusing for them Is there any chance we can increase the size of the renders to a sensible size as used by most trade software and or <NAME> the master <PRODUCT> with the letter M Regards <NAME> 
Action,Emergency Exit Compliant Just thought Id bring to your attention that one of our customers says OSS is wrong because we are working out our emergency exit sizes for our top hung <PRODUCT> the same as side hung Apparently top hung <PRODUCT> have different requirements
Action,FW Missing Designs on OSS All Can you please see the attached <PRODUCT> designs that <NAME> has requested be added to OSS <NAME> 
Action,FW Signed UK order for US <PRODUCT> order <NUMBER> Glass size issue Mullions Transoms in all fixed <PRODUCT> for the US have the legs removed as part of the manufacturing process which is why we are deliberately adding an extra <LENGTH> to glass sizes for US fixed <PRODUCT> Im pretty sure Logikal isnt reflecting this so we should be using the OSS glass dimensions <NAME>
Action,Onboarding Direct Report <NAME> Could I ask a couple of things for me please Add in EA in the Internal Sales tab Try Oss this is to categorize the customer that contact us to try OSS through our Website Report I need a report with the companies that are Direct or Onboarding in Internal Sales or Business Manager on EA Need to check they are correctly allocated or amend them properly as would required a revenue report later Revenue Report Able to run a <TIME> report selecting only currently Onboarding and Direct customers I did this before but it is run all the BDMs and could be possible to do it individually Let me know if you need further information as I can speak to you directly if you dont understand anything in advance
Action,Order Confirmation Now the requirement for people to their guarantee is no longer necessary we are going to need to tell partners of the relevant information that still needs to be passed across to their customers Therefore could the following be added onto the OSS order confirmation please for choosing Origin These products are guaranteed for up to <TIME> depending on location from the date of delivery and theres no need for your customer to register their guarantee as this is all taken care of Please see the following links for some useful information Terms and conditions of the warranty <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Action,OSS Confirming Is there a possibility of amending OSS to allow to confirm all products at once At the moment it asks to include each item individually however when we are processing large orders with over <COMPANY> it is quite time taking to go through and tick individually I will attach a picture below please advise
Action,OSS Documentation Bit of an urgent one here on the word template that creates the OSS consumer specification document we are in need of the back page being replaced updated This is because the guarantee has changed to now say up to <TIME> rather than advertising a flat <TIME> one Therefore I have had the USP sheet updated and attached it for it to be swapped out with the one thats on there at the moment Additionally in the letter could you change the one paragraph in the letter that mentions the guarantee to say the following please Designed to perform and built to last all Origin products are exceptionally crafted in the state of the art based factory and come with an industry leading guarantee of up to <TIME> for absolute peace of mind Could you let me know when this can be looked at please We have had a couple of customers in marine environments complain about it to us <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Action,Product Displaying Data I would like to suggest a change to the product displaying tick boxes on the Customer general tab in EA to allow it to show both the <STYLE> <STYLE> <PRODUCT> separately Here is what I think would work best Change current <PRODUCT> Displaying Agent to <STYLE> Displaying Agent and leave boxes ticked as they are Change current Blinds Displaying Agent to <STYLE> Displaying Agent and untick all boxes We will then gather the information on all customers who are now displaying the new <STYLE> <PRODUCT> and manually tick those boxes You <NAME> already have plans in the pipeline to make these changes so apologies if I am duplicating a request Please let me know <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <EMAIL>
Action,Re Urgent <STYLE> Cutting lengths HI <NAME> Amendments will be required on the transom lengths The deductions in OSS are at odds with <PRODUCT> Designer and the Master spreadsheet for some reason Were just testing the theoretical deductions against the reallife tolerances that <NAME> is experiencing on a <AREA> config in Production this is about as unforgiving as it gets <NAME> will report back on the deductions were testing and then we can update OSS <NAME>
